organization_name,pagerank_score,degree_centrality_score,betweenness_score,country
INDIAN INSTITUTE OF TECHNOLOGY DELHI,0.17964683418003163,2.0,0.0,IN
DEUTSCHES PRIMATENZENTRUM GMBH,0.17956282287875103,2.0,0.0,DE
Tromsø University Museum - The Arctic University of Norway,0.17953913402326008,2.0,0.14410964898571563,NO
TEIJIN ARAMID BV,0.1795278105593,2.0,0.7510548703380348,NL
University of Idaho,0.179322127908112,2.0,1.7667888570524626,US
Nordisk institutt for odontologiske materialer as,0.17923055653702602,2.0,1.2076944394686187,NO
ROYAL BOTANIC GARDENS KEW,0.17912993645665998,2.0,5.005303626826299,UK
INSTITUTT FOR FREDSFORSKNING,0.1790200963100435,2.0,1.0577313147849023,NO
Federal Office of Meteorology and Climatology MeteoSwiss,0.17897034312804605,2.0,3.8121958074397715,CH
FONDAZIONE PER LE SCIENZE RELIGIOSE GIOVANNI XXIII,0.17889496591550513,2.0,3.2890713095743904,IT
STICHTING BIOMEDICAL PRIMATE RESEARCH CENTER,0.1788235806729682,2.0,0.8255643449956704,NL
INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,0.1781848200292116,2.0,1.1944388435066138,MX
AICURIS ANTI-INFECTIVE CURES AG,0.17797340806268427,1.0,0.0,DE
NEO AUVRA DIJITAL SAGLIK VE BIYONIKTEKNOLOJILERI VE HIZMETLERI SANAYIVE TICARET ANONIM SERKETI,0.1778473477137339,2.0,0.0,TR
LIMAGRAIN EUROPE,0.17739070500339604,2.0,0.9342684373064978,FR
ENDURES BV,0.17730957727855515,2.0,0.0,NL
NEMO HEALTHCARE BV,0.1772051483356889,2.0,0.6305349885385833,NL
EUROFINS GENOMICS EUROPE PHARMA AND  DIAGNOSTICS PRODUCTS & SERVICES SANGER PCR GMBH,0.1771482093829534,1.0,0.0,DE
Graz University of Technology - Institute of Applied Geosciences,0.1770143716154034,2.0,1.2827609626715573,AT
NELSON MANDELA UNIVERSITY,0.1766128465639801,2.0,0.50835148030276,ZA
"FONDATION JEAN JACQUES LAFFONT,TOULOUSE SCIENCES ECONOMIQUES",0.17629184221352326,1.0,0.0,FR
CELVIA CC AS,0.17588960190033817,2.0,0.0,EE
QuiX Quantum Holding BV,0.17530414282531545,1.0,0.0,NL
LEIBNIZ-INSTITUT FUR ALTERNSFORSCHUNG - FRITZ-LIPMANN-INSTITUT EV (FLI) LEIBNIZ INSTITUTE ON AGING - FRITZ LIPMANN INSTITUTE EV (FLI),0.17514669514503453,2.0,0.111316994433657,DE
Institute for Quantum Optics and Quantum Information of the Austrian Academy of Sciences,0.17424375295081093,1.0,0.0,AT
PLEXIGRID AB,0.17400467971833705,1.0,0.0,SE
KORNYEZETVEDELMI SZOLGALTATOK ES GYARTOK SZOVETSEGE EGYESULET,0.1727827862411875,1.0,0.0,HU
VODENA DOO KRAGUJEVAC,0.17182459790262317,1.0,0.0,RS
INSTITUT FUR MOLEKULARE BIOLOGIE GGMBH,0.17109587087098574,1.0,0.0,DE
KANAGAWA UNIVERSITY,0.17040200208818937,1.0,0.0,JP
OT BIOELETTRONICA S.R.L.,0.1703413780086905,1.0,0.0,IT
UNIVERSIDADE ESTADUAL DE CAMPINAS,0.16982659122204855,1.0,0.0,BR
UNIVERZITET SINGIDUNUM,0.1692696785253866,1.0,0.0,RS
BARD COLLEGE,0.1682497189846922,1.0,0.0,US
Iskra ISD d.o.o.,0.1681825473174447,1.0,0.0,SI
STICHTING HOGESCHOOL VAN AMSTERDAM,0.16786865312789773,1.0,0.0,NL
INSPEK,0.1677326558443571,1.0,0.0,FR
Centre de recherche du chateau de Versailles,0.16758527499580875,1.0,0.0,FR
"Leibniz Institute of Vegetable and Ornamental Crops (IGZ), Department Plant-microbe systems",0.16758527499580875,1.0,0.0,DE
GEISTESWISSENSCHAFTLICHE ZENTREN BERLIN EV,0.1675719742252046,1.0,0.0,DE
Almena Cooperativa Feminista,0.1675719742252046,1.0,0.0,ES
FUNDACION CENTRO DE ESTUDIOS MONETARIOS Y FINANCIEROS,0.1675719742252046,1.0,0.0,ES
TECHNISCHE INFORMATIONSBIBLIOTHEK (TIB),0.16725495156580822,1.0,0.0,DE
Centre de Ressour-ces et dExpertise Scientifique sur lEau en Bretagne,0.16673797443897667,1.0,0.0,FR
TECHNISCHE HOCHSCHULE WILDAU,0.1667168442910428,1.0,0.0,DE
MAX PLANCK INSTITUT FUER KOHLENFORSCHUNG,0.16665292532096612,1.0,0.0,DE
BACH ARCHIV LEIPZIG,0.16659856607082757,1.0,0.0,DE
UPSURGEON SRL,0.16650661855835985,1.0,0.0,IT
MONTEREY BAY AQUARIUM RESEARCH INSTITUTE,0.16643224252388017,1.0,0.0,US
Carmel-University of Haifa Economic Corporation ltd,0.1663209798314277,1.0,0.0,IL
DE PAUL UNIVERSITY,0.1663209798314277,1.0,0.0,US
RESQ BIOTECH IDIOTIKI KEFALAIOUCHIKI ETAIREIA,0.16616493444341757,1.0,0.0,EL
HELIO DISPLAY MATERIALS LIMITED,0.16611014747390712,1.0,0.0,UK
UNITED NATIONS CHILDREN'S FUND,0.16599733747606354,1.0,0.0,US
MUZEUM SZTUKI NOWOCZESNEJ W WARSZAWIE,0.16579513875153318,1.0,0.0,PL
INSTYTUT PODSTAWOWYCH PROBLEMOW TECHNIKI POLSKIEJ AKADEMII NAUK,0.16576822212487688,1.0,0.0,PL
WILLIAM MARSH RICE UNIVERSITY,0.16560821815034568,1.0,0.0,US
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,0.16560821815034568,1.0,0.0,US
ICP -Instituto de Catálisis y Petroleoquímica,0.1655780506622054,1.0,0.0,ES
Biofokus,0.16549727442418685,1.0,0.0,NO
"Indian Institute of Technology-Ropar, Rupnagar-140001, Punjab, India",0.16549727442418685,1.0,0.0,IN
GEORGE WASHINGTON UNIVERSITY CORPORATION,0.16549727442418685,1.0,0.0,US
LEIBNIZ-ZENTRUM  FUR ARCHAOLOGIE,0.16549727442418685,1.0,0.0,DE
Turning Basin Labs,0.1653934029102483,1.0,0.0,US
ITESO A.C.,0.1653934029102483,1.0,0.0,MX
EMPRESA MIXTA VALENCIANA DE AGUAS SA,0.1653923064517375,1.0,0.0,ES
Mount Sinai Hospital,0.16536696367209927,1.0,0.0,CA
DEM WIENER ZENTRUM FUR ABRUSTUNG UND NON PROLIFERATION VCDNP,0.16529451824132727,1.0,0.0,AT
NATURHISTORISCHES MUSEUM,0.16529451824132727,1.0,0.0,AT
Medspray B.V.,0.1652618561360171,1.0,0.0,NL
UNIVERSITY OF TECHNOLOGY NUREMBERG,0.16524164171727954,1.0,0.0,DE
Radboud University of Nijmegen,0.16524164171727954,1.0,0.0,NL
BIOGENERA SPA,0.16523673432239788,1.0,0.0,IT
STIFTELSEN HANDELSHOYSKOLEN BI,0.16523673432239788,1.0,0.0,NO
INSPIRALIA SOCIEDAD LIMITADA,0.1652006979553928,1.0,0.0,ES
ECONICK,0.16509072558777985,1.0,0.0,FR
SONIQ,0.16498314734187539,1.0,0.0,BE
AETHERPHLOX AB,0.16496987843340283,1.0,0.0,SE
IFOM-ISTITUTO FONDAZIONE DI ONCOLOGIA MOLECOLARE ETS,0.16495174514476638,1.0,0.0,IT
Sofiaplan,0.16489026879147553,1.0,0.0,BG
Amila De Silva,0.1647787960680942,1.0,0.0,CA
THE CITY UNIVERSITY OF NEW YORK CORPORATION,0.1647244609711476,1.0,0.0,US
AZALEA VISION,0.16471655040893574,1.0,0.0,BE
DSM FOOD SPECIALTIES BV,0.16471544247359196,1.0,0.0,NL
NEUROSCIENCE RESEARCH ASUTRALIA,0.16468012322219044,1.0,0.0,AU
SOMNIAL TECHNOLOGIES SRO,0.1646593360892195,1.0,0.0,CZ
INBIOSE,0.16461242143819596,1.0,0.0,BE
THE UNIVERSITY OF SUSSEX,0.16433016087842103,1.0,0.0,UK
SCHWEIZERISCHE VOGELWARTE SEMPACH,0.1642902199058556,1.0,0.0,CH
Georg-August-University Göttingen,0.16427309731947515,1.0,0.0,DE
Kaiserswerther Diakonie Florence-Nightingale-Krankenhaus,0.16423018561735142,1.0,0.0,DE
National Institutes for Quantum and Radiological Science and Technology,0.16417789561000745,1.0,0.0,JP
AGRIFOOD AND BIOSCIENCES INSTITUTE,0.16414803830178856,1.0,0.0,UK
"DDC SVETOVANJE INZENIRING, DRUZBA ZA SVETOVANJE IN INZENIRING, DOO",0.1641456678786019,1.0,0.0,SI
Finnish Literature Society FILI,0.16411465770776704,1.0,0.0,FI
NANOINTEC,0.16409725500709615,1.0,0.0,ES
FORDHAM UNIVERSITY CORP,0.16405543780476053,1.0,0.0,US
YORK UNIVERSITY,0.1640026045102737,1.0,0.0,CA
UNIVERSIDADE FEDERAL DA BAHIA,0.16391181857362985,1.0,0.0,BR
"University of California, Los Angeles, Department of Chemistry & Biochemistry",0.16386808032064284,1.0,0.0,US
INSTITUT FRANCAIS D'ARCHEOLOGIE ORIENTALE DU CAIRE,0.16386808032064284,1.0,0.0,EG
CNRS  UMR 5023,0.16386808032064284,1.0,0.0,FR
THE BOARD OF REGENTS OF THE UNIVERSITY OF WISCONSIN SYSTEM,0.16386808032064284,1.0,0.0,US
WOODS HOLE OCEANOGRAPHIC INSTITUTION,0.16384543203229024,1.0,0.0,US
University of Kansas,0.16371703242443783,1.0,0.0,US
COOPCYCLE,0.16371703242443783,1.0,0.0,FR
CEMES-CNRS,0.16367189571744203,1.0,0.0,FR
FUNDACION IMDEA NANOCIENCIA,0.16362452346622758,1.0,0.0,ES
"UNIVERSITY OF PETROLEUM AND ENERGYSTUDIES, GEHRADUN",0.16360242143315204,1.0,0.0,IN
Hexicon AB,0.1635703592612324,1.0,0.0,SE
"BOTANICKY USTAV AV CR, V.V.I.",0.1634603590580641,1.0,0.0,CZ
"SCUOLA IMT (ISTITUZIONI, MERCATI, TECNOLOGIE) ALTI STUDI DI LUCCA",0.16344415640426413,1.0,0.0,IT
ZEPPELIN UNIVERSITAT GEMEINNUTZIGE GMBH,0.16344415640426413,1.0,0.0,DE
Flit Sport SAS,0.16342364518674982,1.0,0.0,FR
"ZENTIVA, K.S.",0.16341215517688407,1.0,0.0,CZ
Wicklow Wolf Brewing Company,0.16283295478435042,1.0,0.0,IE
CENTER ODLICNOSTI NANOZNANOSTI IN NANOCENTER,0.16275954471896853,1.0,0.0,SI
UNIVERSITAET MANNHEIM,0.16258314195812754,1.0,0.0,DE
BUNDESANSTALT FUER ARBEITSSCHUTZ UND ARBEITSMEDIZIN,0.16242537423404352,1.0,0.0,DE
"INSTITUTE OF ADVANCED MATERIALS, IAAM AB",0.15000000000000002,0.0,0.0,SE
B&R INDUSTRIAL AUTOMATION GMBH,0.15000000000000002,0.0,0.0,AT
intoDNA S.A.,0.15000000000000002,0.0,0.0,PL
Cambridge Protein Works Limited,0.15000000000000002,0.0,0.0,UK
WPD PHARMACEUTICALS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,0.15000000000000002,0.0,0.0,PL
CELLBOX SOLUTIONS,0.15000000000000002,0.0,0.0,DE
PerioTrap Pharmaceuticals GmbH,0.15000000000000002,0.0,0.0,DE
POLSKI BANK KOMOREK MACIERZYSTYCH S.A.,0.15000000000000002,0.0,0.0,PL
Bacteromic,0.15000000000000002,0.0,0.0,PL
QS INSTITUTO DE INVESTIGACION E INNOVACION SL,0.15000000000000002,0.0,0.0,ES
ECOLE NATIONALE SUPERIEURE DE LA POLICE,0.15000000000000002,0.0,0.0,FR
ICONEM,0.15000000000000002,0.0,0.0,FR
DATA MAGNUM EUROPA LDA,0.15000000000000002,0.0,0.0,PT
West Virginia University,0.15000000000000002,0.0,0.0,US
FONDAZIONE POLICLINICO SANT'ORSOLA ONLUS,0.15000000000000002,0.0,0.0,IT
PARCS,0.15000000000000002,0.0,0.0,FR
ENVISA SAS,0.15000000000000002,0.0,0.0,FR
IRIS AUTOMATION LTD,0.15000000000000002,0.0,0.0,UK
ACTIVE GROUP GMBH,0.15000000000000002,0.0,0.0,DE
Danderyds Sjukus Aktiebolag,0.15000000000000002,0.0,0.0,SE
EURO-DYMA,0.15000000000000002,0.0,0.0,FR
IKER-CNRS,0.15000000000000002,0.0,0.0,FR
SAFRAN HELICOPTER ENGINES,0.15000000000000002,0.0,0.0,FR
GENARTIS SRL,0.15000000000000002,0.0,0.0,IT
TEMAI INGENIEROS SL,0.15000000000000002,0.0,0.0,ES
THIOT INGENIERIE,0.15000000000000002,0.0,0.0,FR
Myotonic Dystrophy Foundation,0.15000000000000002,0.0,0.0,US
BIOBAM BIOINFORMATICS SL,0.15000000000000002,0.0,0.0,ES
GREENINGTHEISLANDS.NET SRL,0.15000000000000002,0.0,0.0,IT
AIRBUS HELICOPTERS DEUTSCHLAND GMBH,0.15000000000000002,0.0,0.0,DE
PANSTWOWY INSTYTUT MEDYCZNY MINISTERSTWA SPRAW WEWNETRZNYCH I ADMINISTRACJI,0.15000000000000002,0.0,0.0,PL
ASSOCIATION INSTITUT DE MYOLOGIE,0.15000000000000002,0.0,0.0,FR
RATIER FIGEAC SAS,0.15000000000000002,0.0,0.0,FR
COMPANIA ESPANOLA DE SISTEMAS AERONAUTICOS SA,0.15000000000000002,0.0,0.0,ES
Celltrion Inc,0.15000000000000002,0.0,0.0,KR
UNIVERSITE D'EVRY-VAL D'ESSONE,0.15000000000000002,0.0,0.0,FR
SYNGAP ELTERNHILFE E. V,0.15000000000000002,0.0,0.0,DE
FUNDACION HOGAR DEL EMPLEADO,0.15000000000000002,0.0,0.0,ES
FISCALIA DEL MEDIO AMBIENTE,0.15000000000000002,0.0,0.0,CL
RICHARD VESELY,0.15000000000000002,0.0,0.0,NL
SAFRAN TRANSMISSION SYSTEMS POLAND SP Z O O,0.15000000000000002,0.0,0.0,PL
ROLLS-ROYCE ELECTRICAL NORWAY AS,0.15000000000000002,0.0,0.0,NO
ERLANG SOLUTIONS LIMITED,0.15000000000000002,0.0,0.0,UK
AIRBUS HELICOPTERS POLSKA SP. Z O.O.,0.15000000000000002,0.0,0.0,PL
"Schweizerisches Rotes Kreuz Kanton Bern, Region Seeland - Berner Jura",0.15000000000000002,0.0,0.0,CH
Schwulenberatung Berlin gemeinnutzige GmbH,0.15000000000000002,0.0,0.0,DE
THE NATIONAL ACADEMY FOR SOCIAL PRESCRIBING,0.15000000000000002,0.0,0.0,UK
UPC KONSULTOINTI OY,0.15000000000000002,0.0,0.0,FI
HUAWEI TECHNOLOGIES RESEARCH & DEVELOPMENT (UK) LIMITED,0.15000000000000002,0.0,0.0,UK
"Symvitro, s.r.o.",0.15000000000000002,0.0,0.0,CZ
NUDGD AB,0.15000000000000002,0.0,0.0,SE
PEGASOR OY,0.15000000000000002,0.0,0.0,FI
ETOILE PARTNERS LTD,0.15000000000000002,0.0,0.0,UK
METROPOLE DE LYON,0.15000000000000002,0.0,0.0,FR
HOOGHEEMRAADSCHAP HOLLANDS NOORDERKWARTIER,0.15000000000000002,0.0,0.0,NL
DANSK SELSKAB FOR INDVANDRERSUNDHED,0.15000000000000002,0.0,0.0,DK
SINGAPORE BREAST SURGERY CENTER PTE. LTD.,0.15000000000000002,0.0,0.0,SG
DOM ZDRAVLJA ZAGREB ZAPAD,0.15000000000000002,0.0,0.0,HR
CENAERO FRANCE,0.15000000000000002,0.0,0.0,FR
DEUTSCHES ZENTRUM FUR INTEGRATIONS- UND MIGRATIONSFORSCHUNG E.V.,0.15000000000000002,0.0,0.0,DE
SEVILLA CONTROL S.A.,0.15000000000000002,0.0,0.0,ES
BUDAPEST SZAKPOLITIKAI ELEMZO INTEZET KORLATOLT FELELOSSEGU TARSASAG,0.15000000000000002,0.0,0.0,HU
INGPULS GMBH,0.15000000000000002,0.0,0.0,DE
BGI TECH SOLUTIONS (POLAND) Sp. z o.o.,0.15000000000000002,0.0,0.0,PL
ORELIS ENVIRONNEMENT SAS,0.15000000000000002,0.0,0.0,FR
COLLEGIO CARLO ALBERTO - CENTRO DI RICERCA E ALTA FORMAZIONE,0.15000000000000002,0.0,0.0,IT
SKARTA ENERGY OY,0.15000000000000002,0.0,0.0,FI
OPTICOMS GMBH,0.15000000000000002,0.0,0.0,DE
NOLOGIN OCEANIC WEATHER SYSTEMS SLU,0.15000000000000002,0.0,0.0,ES
Max Planck Institute for Biogeochemistry,0.15000000000000002,0.0,0.0,DE
FREE SILICON FOUNDATION (I),0.15000000000000002,0.0,0.0,IT
FIBRASERVI BVBA,0.15000000000000002,0.0,0.0,BE
"3S - SENSORS, SIGNAL PROCESSING, SYSTEMS GMBH",0.15000000000000002,0.0,0.0,DE
TELSY S.P.A.,0.15000000000000002,0.0,0.0,IT
SENBIS POLYMER INNOVATIONS BV,0.15000000000000002,0.0,0.0,NL
ERICSSON NIKOLA TESLA D.D.,0.15000000000000002,0.0,0.0,HR
SMART FACTORY SRL,0.15000000000000002,0.0,0.0,IT
HEWLETT-PACKARD CUSTOMER DELIVERY SERVICES ITALIA SRL,0.15000000000000002,0.0,0.0,IT
SMS GROUP GMBH,0.15000000000000002,0.0,0.0,DE
BRIGHTFISH BE,0.15000000000000002,0.0,0.0,BE
STICHTING TER EXPLOITATIE VAN NABURIGE RECHTEN (SENA),0.15000000000000002,0.0,0.0,NL
ASSOCIATION OF EUROPEAN PERFORMER ORGANISATION ASBL A.E.P.O.,0.15000000000000002,0.0,0.0,BE
GT MUSIIKKILUVAT OY,0.15000000000000002,0.0,0.0,FI
GDA - COOPERATIVA DE GESTAO DOS DIREITOS DOS ARTISTAS INTERPRETES OU EXECUTANTES CRL,0.15000000000000002,0.0,0.0,PT
VERENIGING BUMA,0.15000000000000002,0.0,0.0,NL
ISA - ALTANOVA GROUP SRL,0.15000000000000002,0.0,0.0,IT
BIBLIOTECA NAZIONALE CENTRALE FIRENZE,0.15000000000000002,0.0,0.0,IT
Museo Galileo - Istituto e Museo di Storia della Scienza,0.15000000000000002,0.0,0.0,IT
E-SCIENCE DATA FACTORY,0.15000000000000002,0.0,0.0,FR
ESCUELA POLITECNICA NACIONAL,0.15000000000000002,0.0,0.0,EC
INDUSTRY COMMONS FOUNDATION (INSAMLINGSSTIFTELSE),0.15000000000000002,0.0,0.0,SE
ENEXTGEN S.R.L.,0.15000000000000002,0.0,0.0,IT
REPUBLICKI HIDROMETEOROLOSKI ZAVODSRBIJE,0.15000000000000002,0.0,0.0,RS
REGENOLD GMBH,0.15000000000000002,0.0,0.0,DE
"CENTRO DE INVESTIGACIONES TECNOLOGICAS, BIOMEDICAS Y MEDIOAMBIENTALES",0.15000000000000002,0.0,0.0,PE
"UNIDADE LOCAL DE SAUDE DE SAO JOAO, E.P.E.",0.15000000000000002,0.0,0.0,PT
University of Maryland College Park,0.15000000000000002,0.0,0.0,US
PROMETNI INSTITUT LJUBLJANA DOO,0.15000000000000002,0.0,0.0,SI
PROFMOF AS,0.15000000000000002,0.0,0.0,NO
MEDIZINISCHE HOCHSCHULE BRANDENBURG CAMPUS GMBH,0.15000000000000002,0.0,0.0,DE
ANWIL SA,0.15000000000000002,0.0,0.0,PL
PARAGON ANONYMH ETAIREIA MELETON EREVNAS KAI EMPORIOU PROIGMENHS TEXNOLOGIAS,0.15000000000000002,0.0,0.0,EL
IRISH MUSIC RIGHTS ORGANISATION COMPANY LIMITED BY GUARANTEE,0.15000000000000002,0.0,0.0,IE
THYSSENKRUPP INDUSTRIAL SOLUTIONS AG,0.15000000000000002,0.0,0.0,DE
MITSIOLIDIS - MITSOPOULOS - BOZATZIDIS TZIAKAS SA,0.15000000000000002,0.0,0.0,EL
INSTITUT D'ETUDES POLITIQUES DE PARIS,0.15000000000000002,0.0,0.0,FR
REDOXME AB,0.15000000000000002,0.0,0.0,SE
AZOMURES SA,0.15000000000000002,0.0,0.0,RO
"ISSKA, INSTITUT SUISSE DE SPELEOLOGIE ET KARSTOLOGIE",0.15000000000000002,0.0,0.0,CH
BECKER TECHNOLOGIES GMBH,0.15000000000000002,0.0,0.0,DE
HAUTE ECOLE ICHEC - ECAM - ISFSC,0.15000000000000002,0.0,0.0,BE
THE VALUE ENGINEERS B.V.,0.15000000000000002,0.0,0.0,NL
EF.RUHR GMBH,0.15000000000000002,0.0,0.0,DE
STICHTING ALLAI NEDERLAND,0.15000000000000002,0.0,0.0,NL
LEARNENJOY,0.15000000000000002,0.0,0.0,FR
MAILLEFER EXTRUSION OY,0.15000000000000002,0.0,0.0,FI
CRMT SAS,0.15000000000000002,0.0,0.0,FR
Twist Bioscience Coorporation,0.15000000000000002,0.0,0.0,US
DIAGENODE,0.15000000000000002,0.0,0.0,BE
DESCIN BV,0.15000000000000002,0.0,0.0,NL
BIRKBECK COLLEGE - UNIVERSITY OF LONDON,0.15000000000000002,0.0,0.0,UK
LähiTapiola Palvelut Oy,0.15000000000000002,0.0,0.0,FI
ENGIE BUILDING SOLUTIONS SRL,0.15000000000000002,0.0,0.0,RO
TYRSKY-KONSULTOINTI OY,0.15000000000000002,0.0,0.0,FI
PELASTUSOPISTO,0.15000000000000002,0.0,0.0,FI
PARKUNLOAD SL,0.15000000000000002,0.0,0.0,ES
BUDAPEST FOVAROS ONKORMANYZATA,0.15000000000000002,0.0,0.0,HU
CENTRO DE INVESTIGACAO DE POLITICAS DO ENSINO SUPERIOR,0.15000000000000002,0.0,0.0,PT
Suomen opiskelijakuntien liitto - SAMOK ry,0.15000000000000002,0.0,0.0,FI
Hosei University,0.15000000000000002,0.0,0.0,JP
INTERNATIONAL BUSINESS MACHINES CORPORATION,0.15000000000000002,0.0,0.0,US
IBM Thomas J. Watson Research Center,0.15000000000000002,0.0,0.0,US
Regierung von Oberfranken - Sachgebiet 42.2,0.15000000000000002,0.0,0.0,DE
CONSEIL INTERNATIONAL MUSEES,0.15000000000000002,0.0,0.0,FR
AZD PRAHA SRO,0.15000000000000002,0.0,0.0,CZ
OFFICE PUBLIC DE L'HABITAT VALLEE SUD HABITAT,0.15000000000000002,0.0,0.0,FR
K I RESEARCH INSTITUTE RA,0.15000000000000002,0.0,0.0,IL
F. Hoffmann-La Roche AG,0.15000000000000002,0.0,0.0,CH
MER MEC STE SRL,0.15000000000000002,0.0,0.0,IT
FACILITY FOR ANTIPROTON AND ION RESEARCH IN EUROPE GMBH,0.15000000000000002,0.0,0.0,DE
S4 Mobile Laboratories,0.15000000000000002,0.0,0.0,US
Careful Industries Ltd,0.15000000000000002,0.0,0.0,UK
MAECENATA FOUNDATION,0.15000000000000002,0.0,0.0,DE
MORE IN COMMON EV,0.15000000000000002,0.0,0.0,DE
ECOLE NATIONALE SUPERIEURE DE CHIMIE,0.15000000000000002,0.0,0.0,FR
"THE FLORIDA STATE UNIVERSITY RESEARCH FOUNDATION, INCORPORATED",0.15000000000000002,0.0,0.0,US
QB LDA,0.15000000000000002,0.0,0.0,PT
UTAJARVEN KUNTA,0.15000000000000002,0.0,0.0,FI
LEBANESE AMERICAN UNIVERSITY,0.15000000000000002,0.0,0.0,LB
BETTER3FRUIT NV,0.15000000000000002,0.0,0.0,BE
TRESCIENTOSMILKILOMETROSPORSEGUNDOSL,0.15000000000000002,0.0,0.0,ES
BELGIAN IBD RESEARCH AND DEVELOPMENT,0.15000000000000002,0.0,0.0,BE
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH NONPROFIT CORPORATION,0.15000000000000002,0.0,0.0,US
System Evergreen,0.15000000000000002,0.0,0.0,CH
UNIVERSITE POLYTECHNIQUE HAUTS-DE-FRANCE,0.15000000000000002,0.0,0.0,FR
VIVE - DET NATIONALE FORSKNINGS- OG ANALYSECENTER FOR VELFAERD,0.15000000000000002,0.0,0.0,DK
KNORR-BREMSE ESPANA SA,0.15000000000000002,0.0,0.0,ES
DIGNITY-DANSK INSTITUT MOD TORTUR FORENING,0.15000000000000002,0.0,0.0,DK
GENOME DIAGNOSTICS B.V,0.15000000000000002,0.0,0.0,NL
HORAIZON TECHNOLOGY B.V.,0.15000000000000002,0.0,0.0,NL
COMAT,0.15000000000000002,0.0,0.0,FR
ALIMENTIV BV,0.15000000000000002,0.0,0.0,NL
A-MEMBRANES,0.15000000000000002,0.0,0.0,BE
ORGANIC PROCESSING AND TRADE ASSOCIATION EUROPE E.V.,0.15000000000000002,0.0,0.0,DE
UNIVERSIDAD PERUANA CAYETANO HEREDIA,0.15000000000000002,0.0,0.0,PE
Timbeco Woodhouse OÜ,0.15000000000000002,0.0,0.0,EE
UNIVERSIDAD DE CARABOBO,0.15000000000000002,0.0,0.0,VE
Universidad Industrial de Santander,0.15000000000000002,0.0,0.0,CO
ROBERT BLAAUBOER,0.15000000000000002,0.0,0.0,NL
N.V. BESIX S.A.,0.15000000000000002,0.0,0.0,BE
Annecy Behavioral Science Lab,0.15000000000000002,0.0,0.0,FR
PROVER TECHNOLOGY AB,0.15000000000000002,0.0,0.0,SE
SOSECALI C LTDA,0.15000000000000002,0.0,0.0,EC
ERDEMIR MUHENDISLIK YONETIM VE DANISMANLIK HIZMETLERI AS,0.15000000000000002,0.0,0.0,TR
Bomecon Construction & Verhuur B.V.,0.15000000000000002,0.0,0.0,NL
S.I.S.S.A. MEDIALAB SRL,0.15000000000000002,0.0,0.0,IT
SOIL & MORE IMPACTS GMBH,0.15000000000000002,0.0,0.0,DE
ZETO EHF,0.15000000000000002,0.0,0.0,IS
Salata GmbH,0.15000000000000002,0.0,0.0,DE
CEAMSA - COMPANIA ESPANOLA DE ALGAS MARINAS SA,0.15000000000000002,0.0,0.0,ES
CENTRE D'ETUDE ET DE VALORISATION DES ALGUES SA,0.15000000000000002,0.0,0.0,FR
SENTEA,0.15000000000000002,0.0,0.0,BE
ISODETECT GMBH,0.15000000000000002,0.0,0.0,DE
"SUOJELLAAN LAPSIA, PROTECT CHILDRENRY, SKYDDA BARN RF",0.15000000000000002,0.0,0.0,FI
LITOBOX,0.15000000000000002,0.0,0.0,BE
Conveqs Oy,0.15000000000000002,0.0,0.0,FI
"IMC- INDUSTRIAL MANAGEMENT CONSULTING SLOVAKIA, S.R.O.",0.15000000000000002,0.0,0.0,SK
INSTITUT LOUIS MALARDE,0.15000000000000002,0.0,0.0,PF
Roelofs & Haase Projectontwikkeling B.V.,0.15000000000000002,0.0,0.0,NL
STICHTING WETLAND PRODUCTS,0.15000000000000002,0.0,0.0,NL
THE ANDERSONS CENTRE,0.15000000000000002,0.0,0.0,UK
UNIVERSITAT FUR KUNSTLERISCHE UND INDUSTRIELLE GESTALTUNG LINZ,0.15000000000000002,0.0,0.0,AT
MF VITENSKAPELIG HOYSKOLE,0.15000000000000002,0.0,0.0,NO
Hardie Pacific Limited,0.15000000000000002,0.0,0.0,NZ
OMV EXPLORATION & PRODUCTION GMBH,0.15000000000000002,0.0,0.0,AT
Neptune Energy Deutschland GmbH,0.15000000000000002,0.0,0.0,DE
UNIPER ENERGY STORAGE GMBH,0.15000000000000002,0.0,0.0,DE
SNOLAB,0.15000000000000002,0.0,0.0,CA
ANLIMITINT TELEKOM ENT AI TI SOLOUSIONS ETAIREIA PAROCHIS YPIRESION GIA TILEPIKOINONIAKA KAI PLIROFORIAKA SYSTIMATA ETAIREIA PERIORISMENIS EFTHYNIS,0.15000000000000002,0.0,0.0,EL
INSTITUTE OF GEOLOGICAL AND NUCLEAR SCIENCES LIMITED,0.15000000000000002,0.0,0.0,NZ
IGM CONSTRUCTIONS ANONYMI KATASKEVASTIKI KAI EMPORIKI ETAIREIA,0.15000000000000002,0.0,0.0,EL
CENTRICA STORAGE LIMITED,0.15000000000000002,0.0,0.0,UK
SINDIKAT BICIKLISTA UDRUGA,0.15000000000000002,0.0,0.0,HR
THE LANCASHIRE WILDLIFE TRUST LTD,0.15000000000000002,0.0,0.0,UK
NEXT GENERATION DIAGNOSTIC SRL,0.15000000000000002,0.0,0.0,IT
